Timestamp,time_slot,pnl
2016-05-24 10:00:00,10:00,-4.600000000000364
2016-05-24 14:55:00,14:55,-10.25
2016-05-24 15:00:00,15:00,-6.600000000000364
2016-05-25 14:10:00,14:10,-3.149999999999636
2016-05-26 14:20:00,14:20,6.650000000000546
2016-05-27 10:20:00,10:20,-3.700000000000728
2016-05-27 13:30:00,13:30,4.100000000000364
2016-05-27 13:50:00,13:50,4.0
2016-05-27 14:05:00,14:05,1.8499999999994543
2016-05-27 14:45:00,14:45,-8.150000000000546
2016-05-27 14:50:00,14:50,-1.3500000000003638
2016-05-27 15:00:00,15:00,-2.449999999999818
2016-05-30 15:05:00,15:05,-3.0
2016-05-31 09:30:00,09:30,-16.600000000000364
2016-05-31 09:45:00,09:45,10.949999999999818
2016-05-31 14:35:00,14:35,11.850000000000364
2016-06-01 09:30:00,09:30,5.849999999999454
2016-06-01 14:15:00,14:15,-4.699999999999818
2016-06-03 10:15:00,10:15,-1.4500000000007276
2016-06-03 15:05:00,15:05,-2.450000000000728
2016-06-06 09:35:00,09:35,2.5499999999992724
2016-06-06 14:15:00,14:15,-1.3500000000003638
2016-06-08 09:45:00,09:45,-5.600000000000364
2016-06-08 15:00:00,15:00,2.399999999999636
2016-06-09 09:30:00,09:30,-2.350000000000364
2016-06-09 14:00:00,14:00,2.149999999999636
2016-06-09 14:45:00,14:45,0.5
2016-06-10 09:45:00,09:45,1.3500000000003638
2016-06-10 10:00:00,10:00,-0.0499999999992724
2016-06-10 14:00:00,14:00,-6.699999999999818
2016-06-14 09:35:00,09:35,0.0999999999994543
2016-06-14 10:15:00,10:15,2.5
2016-06-14 14:30:00,14:30,-4.199999999999818
2016-06-16 09:30:00,09:30,-6.649999999999636
2016-06-16 14:30:00,14:30,-18.0
2016-06-16 14:40:00,14:40,2.0999999999994543
2016-06-17 10:10:00,10:10,-6.600000000000364
2016-06-17 10:15:00,10:15,-0.6500000000005457
2016-06-17 13:30:00,13:30,2.449999999999818
2016-06-17 14:05:00,14:05,-0.4499999999998181
2016-06-17 14:20:00,14:20,2.199999999999818
2016-06-17 15:00:00,15:00,-4.949999999999818
2016-06-20 14:15:00,14:15,7.75
2016-06-21 14:45:00,14:45,-2.25
2016-06-22 09:40:00,09:40,6.25
2016-06-22 14:30:00,14:30,-1.25
2016-06-23 10:00:00,10:00,-1.6500000000005457
2016-06-23 14:00:00,14:00,-2.149999999999636
2016-06-24 14:50:00,14:50,-0.6000000000003638
2016-06-24 15:00:00,15:00,7.550000000000182
2016-06-27 14:30:00,14:30,8.0
2016-06-28 14:55:00,14:55,0.75
2016-06-29 14:00:00,14:00,2.399999999999636
2016-06-30 14:40:00,14:40,-3.899999999999636
2016-07-01 09:30:00,09:30,2.700000000000728
2016-07-01 10:35:00,10:35,-2.350000000000364
2016-07-01 14:00:00,14:00,-1.950000000000728
2016-07-01 14:30:00,14:30,5.350000000000364
2016-07-04 09:30:00,09:30,-3.4499999999989086
2016-07-04 14:15:00,14:15,-6.150000000001455
2016-07-04 14:35:00,14:35,-0.6499999999996362
2016-07-07 14:40:00,14:40,1.9000000000014552
2016-07-08 10:30:00,10:30,0.7000000000007276
2016-07-08 14:05:00,14:05,2.7999999999992724
2016-07-08 15:00:00,15:00,-2.8000000000010914
2016-07-11 15:00:00,15:00,1.1999999999989086
2016-07-12 14:00:00,14:00,0.4500000000007276
2016-07-13 10:00:00,10:00,-9.75
2016-07-13 14:35:00,14:35,7.299999999999272
2016-07-13 15:05:00,15:05,-6.0
2016-07-15 09:40:00,09:40,-7.799999999999272
2016-07-15 09:45:00,09:45,-1.1499999999996362
2016-07-15 10:00:00,10:00,22.350000000000364
2016-07-15 14:15:00,14:15,-3.4499999999989086
2016-07-18 09:30:00,09:30,-2.75
2016-07-19 09:55:00,09:55,11.25
2016-07-19 14:20:00,14:20,-0.8000000000010914
2016-07-20 14:10:00,14:10,3.8000000000010914
2016-07-21 09:45:00,09:45,1.0
2016-07-21 14:25:00,14:25,-3.399999999999636
2016-07-21 14:30:00,14:30,0.3000000000010914
2016-07-21 14:55:00,14:55,6.300000000001091
2016-07-22 10:00:00,10:00,-0.6999999999989086
2016-07-22 13:35:00,13:35,-2.350000000000364
2016-07-22 14:15:00,14:15,-4.850000000000364
2016-07-25 09:30:00,09:30,-4.400000000001455
2016-07-25 14:30:00,14:30,2.25
2016-07-26 14:45:00,14:45,-1.1000000000003638
2016-07-27 09:35:00,09:35,-1.4499999999989086
2016-07-27 14:40:00,14:40,-9.050000000001091
2016-07-27 14:45:00,14:45,-0.4000000000014552
2016-07-28 13:30:00,13:30,5.75
2016-07-28 15:00:00,15:00,9.649999999999636
2016-07-29 09:50:00,09:50,1.25
2016-07-29 10:35:00,10:35,-2.4499999999989086
2016-08-02 14:50:00,14:50,-7.549999999999272
2016-08-03 15:00:00,15:00,9.699999999998909
2016-08-04 09:50:00,09:50,-8.100000000000364
2016-08-04 14:30:00,14:30,-4.850000000000364
2016-08-05 14:45:00,14:45,12.150000000001455
2016-08-11 09:50:00,09:50,-3.799999999999272
2016-08-11 14:20:00,14:20,6.650000000001455
2016-08-12 14:35:00,14:35,8.950000000000728
2016-08-16 09:40:00,09:40,2.399999999999636
2016-08-16 09:55:00,09:55,-1.75
2016-08-17 09:50:00,09:50,-0.0500000000010913
2016-08-17 14:40:00,14:40,2.100000000000364
2016-08-18 13:30:00,13:30,-0.5500000000010914
2016-08-19 09:35:00,09:35,4.699999999998909
2016-08-19 13:45:00,13:45,-3.5500000000010914
2016-08-22 09:50:00,09:50,14.900000000001455
2016-08-22 14:40:00,14:40,3.25
2016-08-23 10:00:00,10:00,-5.550000000001091
2016-08-25 14:55:00,14:55,-16.25
2016-08-26 09:30:00,09:30,6.700000000000728
2016-08-26 10:20:00,10:20,-5.149999999999636
2016-08-26 14:50:00,14:50,4.649999999999636
2016-08-29 09:45:00,09:45,2.0
2016-08-30 14:20:00,14:20,1.1999999999989086
2016-08-31 14:10:00,14:10,-8.399999999999636
2016-09-01 14:40:00,14:40,15.949999999998909
2016-09-02 10:05:00,10:05,-1.4499999999989086
2016-09-02 13:30:00,13:30,-0.6999999999989086
2016-09-02 13:35:00,13:35,5.550000000001091
2016-09-06 14:30:00,14:30,2.399999999999636
2016-09-07 09:50:00,09:50,11.799999999999272
2016-09-08 14:25:00,14:25,10.450000000000728
2016-09-09 09:30:00,09:30,7.149999999999636
2016-09-09 14:35:00,14:35,7.25
2016-09-12 15:00:00,15:00,-3.2999999999992724
2016-09-14 10:00:00,10:00,5.649999999999636
2016-09-14 15:05:00,15:05,3.799999999999272
2016-09-15 10:00:00,10:00,3.899999999999636
2016-09-16 14:40:00,14:40,11.700000000000728
2016-09-19 15:05:00,15:05,3.0500000000010914
2016-09-20 14:20:00,14:20,-1.1499999999996362
2016-09-23 14:10:00,14:10,-3.400000000001455
2016-09-23 14:20:00,14:20,-0.9500000000007276
2016-09-27 14:15:00,14:15,-6.599999999998545
2016-09-28 14:45:00,14:45,4.949999999998909
2016-09-29 09:30:00,09:30,-0.2999999999992724
2016-09-29 14:25:00,14:25,-1.75
2016-09-29 14:45:00,14:45,-7.850000000000364
2016-09-30 15:00:00,15:00,0.25
2016-10-03 14:40:00,14:40,3.25
2016-10-04 14:40:00,14:40,-4.200000000000728
2016-10-05 09:45:00,09:45,-3.100000000000364
2016-10-06 09:35:00,09:35,0.9500000000007276
2016-10-06 15:10:00,15:10,2.3000000000010914
2016-10-07 13:30:00,13:30,15.600000000000364
2016-10-07 14:35:00,14:35,-10.0
2016-10-07 15:00:00,15:00,0.2999999999992724
2016-10-13 14:10:00,14:10,2.0
2016-10-14 10:00:00,10:00,-2.649999999999636
2016-10-14 10:20:00,10:20,5.5
2016-10-17 09:35:00,09:35,4.549999999999272
2016-10-17 09:50:00,09:50,-5.600000000000364
2016-10-17 14:45:00,14:45,6.75
2016-10-19 09:30:00,09:30,-9.199999999998909
2016-10-19 14:45:00,14:45,-9.5
2016-10-20 09:30:00,09:30,-0.1499999999996362
2016-10-20 14:40:00,14:40,2.700000000000728
2016-10-21 09:30:00,09:30,0.2999999999992724
2016-10-21 14:05:00,14:05,1.7000000000007276
2016-10-21 14:40:00,14:40,11.799999999999272
2016-10-27 14:10:00,14:10,-0.5
2016-10-27 14:55:00,14:55,6.700000000000728
2016-10-28 09:30:00,09:30,-12.599999999998545
2016-10-28 09:55:00,09:55,-2.7999999999992724
2016-10-28 13:45:00,13:45,1.7000000000007276
2016-10-28 15:00:00,15:00,-0.25
2016-11-03 09:45:00,09:45,-5.899999999999636
2016-11-03 09:50:00,09:50,-3.100000000000364
2016-11-03 09:55:00,09:55,9.549999999999272
2016-11-03 14:10:00,14:10,-6.100000000000364
2016-11-03 14:15:00,14:15,-0.0500000000010913
2016-11-03 15:00:00,15:00,6.0
2016-11-04 13:30:00,13:30,-1.2999999999992724
2016-11-04 15:00:00,15:00,4.299999999999272
2016-11-08 09:35:00,09:35,-14.25
2016-11-09 14:45:00,14:45,10.399999999999636
2016-11-11 10:35:00,10:35,0.1499999999996362
2016-11-11 14:20:00,14:20,9.050000000001091
2016-11-15 14:45:00,14:45,-0.1000000000003638
2016-11-16 09:35:00,09:35,-14.200000000000728
2016-11-16 14:35:00,14:35,-3.3499999999994543
2016-11-17 09:40:00,09:40,-12.949999999999818
2016-11-17 10:00:00,10:00,-3.199999999999818
2016-11-17 14:15:00,14:15,-9.200000000000728
2016-11-17 15:00:00,15:00,-0.9500000000007276
2016-11-18 09:35:00,09:35,4.25
2016-11-18 10:00:00,10:00,-2.0
2016-11-18 13:35:00,13:35,9.349999999999454
2016-11-21 09:30:00,09:30,9.300000000000182
2016-11-23 09:45:00,09:45,5.150000000000546
2016-11-23 14:40:00,14:40,-9.599999999999454
2016-11-23 14:45:00,14:45,-5.550000000000182
2016-11-24 14:00:00,14:00,4.349999999999454
2016-11-24 15:00:00,15:00,7.899999999999636
2016-11-25 09:35:00,09:35,-5.700000000000728
2016-11-25 13:50:00,13:50,0.8000000000001819
2016-11-25 14:15:00,14:15,-5.100000000000364
2016-11-25 14:20:00,14:20,0.949999999999818
2016-11-25 14:40:00,14:40,-8.75
2016-11-25 14:45:00,14:45,1.950000000000728
2016-11-28 09:35:00,09:35,5.050000000000182
2016-11-28 14:30:00,14:30,9.300000000000182
2016-11-29 09:30:00,09:30,5.649999999999636
2016-11-30 09:40:00,09:40,7.099999999999454
2016-12-02 14:10:00,14:10,-2.5
2016-12-05 09:50:00,09:50,-6.75
2016-12-05 14:45:00,14:45,4.900000000000546
2016-12-06 09:30:00,09:30,6.150000000000546
2016-12-06 14:00:00,14:00,5.349999999999454
2016-12-06 14:50:00,14:50,-0.3499999999994543
2016-12-07 09:40:00,09:40,-1.449999999999818
2016-12-07 14:00:00,14:00,-1.899999999999636
2016-12-08 09:30:00,09:30,-0.0499999999992724
2016-12-08 13:30:00,13:30,0.0
2016-12-08 14:25:00,14:25,0.6000000000003638
2016-12-09 09:35:00,09:35,-9.049999999999272
2016-12-09 09:40:00,09:40,-2.0
2016-12-09 10:10:00,10:10,-0.6500000000014552
2016-12-09 10:30:00,10:30,3.25
2016-12-09 13:35:00,13:35,-6.149999999999636
2016-12-09 14:25:00,14:25,1.0
2016-12-09 14:35:00,14:35,2.100000000000364
2016-12-15 09:35:00,09:35,-2.600000000000364
2016-12-15 14:15:00,14:15,0.8500000000003638
2016-12-16 10:35:00,10:35,-1.5
2016-12-16 14:45:00,14:45,-5.199999999999818
2016-12-16 14:50:00,14:50,0.4499999999998181
2016-12-16 15:00:00,15:00,3.8499999999994543
2016-12-20 09:50:00,09:50,0.949999999999818
2016-12-21 14:35:00,14:35,0.3000000000001819
2016-12-22 15:05:00,15:05,-4.5
2016-12-23 09:30:00,09:30,3.200000000000728
2016-12-26 14:30:00,14:30,4.150000000000546
2016-12-27 09:45:00,09:45,4.050000000000182
2016-12-29 09:35:00,09:35,-3.75
2016-12-29 13:30:00,13:30,7.550000000000182
2016-12-30 14:35:00,14:35,-1.5499999999992724
2017-01-02 14:45:00,14:45,-1.300000000000182
2017-01-03 14:00:00,14:00,-4.050000000001091
2017-01-03 15:00:00,15:00,0.75
2017-01-04 09:45:00,09:45,3.400000000001455
2017-01-05 14:10:00,14:10,13.399999999999636
2017-01-05 14:55:00,14:55,3.100000000000364
2017-01-06 14:30:00,14:30,-2.399999999999636
2017-01-09 09:50:00,09:50,-10.400000000001455
2017-01-09 14:30:00,14:30,-2.100000000000364
2017-01-10 09:30:00,09:30,-5.850000000000364
2017-01-12 10:00:00,10:00,6.099999999998545
2017-01-12 13:30:00,13:30,-1.0
2017-01-12 14:45:00,14:45,-2.149999999999636
2017-01-13 09:50:00,09:50,-0.1499999999996362
2017-01-13 13:35:00,13:35,-1.7999999999992724
2017-01-13 13:45:00,13:45,-7.25
2017-01-13 13:50:00,13:50,3.600000000000364
2017-01-13 14:35:00,14:35,-5.850000000000364
2017-01-13 14:40:00,14:40,-8.0
2017-01-13 14:45:00,14:45,-1.25
2017-01-16 09:35:00,09:35,-5.950000000000728
2017-01-16 10:05:00,10:05,2.25
2017-01-16 14:30:00,14:30,-0.6499999999996362
2017-01-17 09:30:00,09:30,1.75
2017-01-17 14:15:00,14:15,2.25
2017-01-17 14:45:00,14:45,-4.050000000001091
2017-01-18 14:30:00,14:30,-2.4499999999989086
2017-01-19 10:05:00,10:05,-0.6499999999996362
2017-01-19 14:40:00,14:40,1.5499999999992724
2017-01-20 09:30:00,09:30,0.75
2017-01-20 14:35:00,14:35,-1.850000000000364
2017-01-25 14:00:00,14:00,1.8499999999985448
2017-01-27 10:20:00,10:20,-4.699999999998909
2017-01-27 14:30:00,14:30,-2.649999999999636
2017-01-31 14:20:00,14:20,0.2999999999992724
2017-02-01 10:05:00,10:05,-4.300000000001091
2017-02-01 14:35:00,14:35,-5.0
2017-02-02 15:00:00,15:00,2.6999999999989086
2017-02-03 13:35:00,13:35,-0.8000000000010914
2017-02-03 14:40:00,14:40,-9.25
2017-02-03 15:00:00,15:00,-4.449999999998909
2017-02-08 15:00:00,15:00,3.2999999999992724
2017-02-09 14:15:00,14:15,-1.7000000000007276
2017-02-09 15:05:00,15:05,2.0
2017-02-10 10:30:00,10:30,1.7000000000007276
2017-02-10 14:10:00,14:10,-1.1999999999989086
2017-02-10 14:50:00,14:50,-0.7999999999992724
2017-02-13 09:30:00,09:30,5.25
2017-02-13 14:40:00,14:40,-8.600000000000364
2017-02-13 14:45:00,14:45,-5.399999999999636
2017-02-13 15:00:00,15:00,2.149999999999636
2017-02-14 09:30:00,09:30,5.450000000000728
2017-02-14 14:20:00,14:20,2.3000000000010914
2017-02-14 15:00:00,15:00,-4.300000000001091
2017-02-15 15:05:00,15:05,-4.549999999999272
2017-02-16 09:30:00,09:30,-12.75
2017-02-16 09:35:00,09:35,-5.900000000001455
2017-02-16 09:50:00,09:50,-9.649999999999636
2017-02-16 09:55:00,09:55,-4.550000000001091
2017-02-16 10:00:00,10:00,7.449999999998909
2017-02-16 14:25:00,14:25,-7.399999999999636
2017-02-16 14:45:00,14:45,-3.8000000000010914
2017-02-16 14:55:00,14:55,-8.350000000000364
2017-02-16 15:00:00,15:00,-3.0
2017-02-17 10:30:00,10:30,6.099999999998545
2017-02-17 14:20:00,14:20,5.799999999999272
2017-02-17 15:00:00,15:00,2.600000000000364
2017-02-20 09:45:00,09:45,1.9000000000014552
2017-02-20 14:40:00,14:40,-2.950000000000728
2017-02-21 10:15:00,10:15,12.200000000000728
2017-02-22 14:30:00,14:30,-12.850000000000364
2017-02-22 14:40:00,14:40,2.7999999999992724
2017-02-23 14:00:00,14:00,10.600000000000364
2017-02-23 14:45:00,14:45,-4.550000000001091
2017-02-23 14:50:00,14:50,8.549999999999272
2017-02-27 10:00:00,10:00,-3.5500000000010914
2017-02-27 10:15:00,10:15,-3.75
2017-02-27 14:20:00,14:20,1.8000000000010914
2017-02-28 09:45:00,09:45,2.5500000000010914
2017-02-28 15:00:00,15:00,-2.5499999999992724
2017-03-01 09:30:00,09:30,-7.850000000000364
2017-03-02 14:35:00,14:35,-0.25
2017-03-03 10:15:00,10:15,3.75
2017-03-06 14:20:00,14:20,1.8499999999985448
2017-03-07 09:50:00,09:50,4.599999999998545
2017-03-07 14:40:00,14:40,1.3999999999996362
2017-03-08 09:45:00,09:45,1.0
2017-03-08 10:00:00,10:00,1.5
2017-03-08 15:05:00,15:05,-0.5499999999992724
2017-03-09 09:30:00,09:30,-0.1000000000003638
2017-03-10 09:30:00,09:30,-7.5
2017-03-10 10:30:00,10:30,-1.5
2017-03-10 14:45:00,14:45,1.75
2017-03-14 14:20:00,14:20,6.899999999999636
2017-03-15 09:50:00,09:50,4.950000000000728
2017-03-16 13:30:00,13:30,0.25
2017-03-16 14:10:00,14:10,-0.7999999999992724
2017-03-16 14:30:00,14:30,-2.0
2017-03-17 10:15:00,10:15,-3.100000000000364
2017-03-17 14:15:00,14:15,8.449999999998909
2017-03-17 15:00:00,15:00,-8.099999999998545
2017-03-20 14:35:00,14:35,1.7000000000007276
2017-03-20 15:00:00,15:00,-2.2999999999992724
2017-03-22 09:30:00,09:30,5.850000000000364
2017-03-22 14:15:00,14:15,1.4000000000014552
2017-03-23 09:30:00,09:30,-0.6499999999996362
2017-03-24 10:35:00,10:35,1.6000000000003638
2017-03-24 14:50:00,14:50,2.450000000000728
2017-03-27 15:05:00,15:05,5.950000000000728
2017-03-28 09:30:00,09:30,-3.799999999999272
2017-03-28 14:40:00,14:40,1.0499999999992724
2017-03-29 15:00:00,15:00,7.650000000001455
2017-03-30 14:10:00,14:10,4.899999999999636
2017-03-30 14:50:00,14:50,-10.799999999999272
2017-03-30 15:00:00,15:00,1.1999999999989086
2017-03-31 09:45:00,09:45,-1.4500000000007276
2017-03-31 13:45:00,13:45,-6.350000000000364
2017-03-31 13:50:00,13:50,6.399999999999636
2017-03-31 15:00:00,15:00,11.699999999998909
2017-04-03 09:35:00,09:35,-1.25
2017-04-03 14:20:00,14:20,-4.899999999999636
2017-04-03 15:00:00,15:00,1.2999999999992724
2017-04-05 09:45:00,09:45,-0.6499999999996362
2017-04-05 14:15:00,14:15,-5.25
2017-04-07 09:30:00,09:30,-0.1500000000014552
2017-04-07 10:30:00,10:30,-0.7000000000007276
2017-04-07 13:30:00,13:30,-3.100000000000364
2017-04-07 13:35:00,13:35,-1.1999999999989086
2017-04-07 14:20:00,14:20,9.100000000000364
2017-04-10 09:50:00,09:50,3.6999999999989086
2017-04-11 09:35:00,09:35,3.75
2017-04-13 09:30:00,09:30,-7.850000000000364
2017-04-13 13:30:00,13:30,0.1000000000003638
2017-04-13 14:30:00,14:30,4.350000000000364
2017-04-17 10:05:00,10:05,-2.6999999999989086
2017-04-17 14:15:00,14:15,-2.25
2017-04-17 14:20:00,14:20,7.399999999999636
2017-04-19 10:00:00,10:00,7.349999999998545
2017-04-19 14:35:00,14:35,7.049999999999272
2017-04-19 15:05:00,15:05,3.9499999999989086
2017-04-20 14:10:00,14:10,-1.850000000000364
2017-04-20 14:40:00,14:40,-5.300000000001091
2017-04-20 14:55:00,14:55,6.899999999999636
2017-04-21 14:20:00,14:20,-0.6499999999996362
2017-04-25 09:30:00,09:30,3.75
2017-04-25 14:00:00,14:00,3.649999999999636
2017-04-26 14:10:00,14:10,4.75
2017-04-26 15:00:00,15:00,4.149999999999636
2017-04-27 10:00:00,10:00,1.2999999999992724
2017-04-27 14:20:00,14:20,1.9499999999989088
2017-04-27 14:50:00,14:50,-4.75
2017-04-27 15:00:00,15:00,-1.6499999999996362
2017-04-28 10:35:00,10:35,-6.199999999998909
2017-04-28 14:20:00,14:20,-3.0500000000010914
2017-04-28 14:55:00,14:55,-8.350000000000364
2017-04-28 15:00:00,15:00,4.0
2017-05-02 14:55:00,14:55,0.8999999999996362
2017-05-03 14:15:00,14:15,-1.3999999999996362
2017-05-03 15:00:00,15:00,-4.149999999999636
2017-05-04 14:55:00,14:55,-10.050000000001091
2017-05-05 13:45:00,13:45,-6.700000000000728
2017-05-08 09:30:00,09:30,-1.2999999999992724
2017-05-08 14:35:00,14:35,-0.8999999999996362
2017-05-08 14:45:00,14:45,3.350000000000364
2017-05-09 09:50:00,09:50,-0.6499999999996362
2017-05-11 14:00:00,14:00,4.049999999999272
2017-05-11 14:55:00,14:55,4.399999999999636
2017-05-12 10:15:00,10:15,3.25
2017-05-12 14:10:00,14:10,-1.3000000000010914
2017-05-12 14:15:00,14:15,3.799999999999272
2017-05-12 14:35:00,14:35,3.100000000000364
2017-05-12 15:00:00,15:00,2.150000000001455
2017-05-16 10:15:00,10:15,2.5500000000010914
2017-05-16 14:50:00,14:50,-3.599999999998545
2017-05-17 14:30:00,14:30,-0.5
2017-05-19 09:30:00,09:30,-2.4499999999989086
2017-05-22 14:35:00,14:35,0.5500000000010914
2017-05-23 14:15:00,14:15,4.649999999999636
2017-05-24 09:45:00,09:45,-4.5
2017-05-24 09:50:00,09:50,-11.799999999999272
2017-05-24 09:55:00,09:55,4.200000000000728
2017-05-24 14:10:00,14:10,-7.650000000001455
2017-05-24 15:00:00,15:00,2.5500000000010914
2017-05-26 10:20:00,10:20,2.100000000000364
2017-05-29 09:40:00,09:40,-14.549999999999272
2017-05-29 09:50:00,09:50,-2.450000000000728
2017-05-29 14:40:00,14:40,0.8500000000003638
2017-05-30 09:45:00,09:45,2.450000000000728
2017-05-30 15:00:00,15:00,-0.1499999999996362
2017-05-31 14:10:00,14:10,4.300000000001091
2017-06-01 14:55:00,14:55,-5.75
2017-06-01 15:05:00,15:05,0.4499999999989086
2017-06-02 10:30:00,10:30,0.6499999999996362
2017-06-02 14:40:00,14:40,0.5500000000010914
2017-06-05 09:45:00,09:45,0.0500000000010913
2017-06-05 14:20:00,14:20,1.3500000000003638
2017-06-06 10:15:00,10:15,2.0
2017-06-06 14:35:00,14:35,0.1499999999996362
2017-06-06 14:45:00,14:45,-0.6000000000003638
2017-06-07 09:30:00,09:30,2.8000000000010914
2017-06-08 09:45:00,09:45,-5.549999999999272
2017-06-08 10:00:00,10:00,3.149999999999636
2017-06-08 14:30:00,14:30,8.950000000000728
2017-06-09 10:20:00,10:20,-0.6999999999989086
2017-06-09 13:30:00,13:30,0.0
2017-06-12 09:30:00,09:30,-1.899999999999636
2017-06-12 14:45:00,14:45,-1.4499999999989086
2017-06-14 14:30:00,14:30,-3.350000000000364
2017-06-14 15:05:00,15:05,-5.850000000000364
2017-06-15 14:15:00,14:15,-1.1000000000003638
2017-06-15 14:50:00,14:50,1.5500000000010914
2017-06-16 14:05:00,14:05,1.3999999999996362
2017-06-16 15:00:00,15:00,-3.200000000000728
2017-06-23 10:20:00,10:20,-8.300000000001091
2017-06-23 14:40:00,14:40,2.4499999999989086
2017-06-28 09:55:00,09:55,1.5
2017-06-28 15:00:00,15:00,-10.450000000000728
2017-06-28 15:05:00,15:05,0.1000000000003638
2017-06-29 14:00:00,14:00,-3.700000000000728
2017-06-29 15:05:00,15:05,-1.2999999999992724
2017-06-30 10:15:00,10:15,3.5500000000010914
2017-06-30 13:50:00,13:50,7.25
2017-06-30 14:20:00,14:20,0.8999999999996362
2017-07-04 10:15:00,10:15,-1.4500000000007276
2017-07-04 14:50:00,14:50,-2.2999999999992724
2017-07-05 10:00:00,10:00,2.0
2017-07-05 15:05:00,15:05,7.900000000001455
2017-07-06 14:50:00,14:50,4.199999999998909
2017-07-07 10:35:00,10:35,-0.0500000000010913
2017-07-07 13:30:00,13:30,0.6499999999996362
2017-07-07 14:35:00,14:35,-2.450000000000728
2017-07-11 09:40:00,09:40,0.6000000000003638
2017-07-11 14:20:00,14:20,-2.1999999999989086
2017-07-12 09:30:00,09:30,1.899999999999636
2017-07-12 15:05:00,15:05,1.6000000000003638
2017-07-13 14:30:00,14:30,-4.5
2017-07-14 14:10:00,14:10,1.1000000000003638
2017-07-14 14:40:00,14:40,-3.399999999999636
2017-07-14 14:55:00,14:55,4.600000000000364
2017-07-18 14:35:00,14:35,-6.850000000000364
2017-07-19 09:30:00,09:30,-5.75
2017-07-19 14:15:00,14:15,2.2999999999992724
2017-07-20 10:05:00,10:05,8.75
2017-07-20 14:00:00,14:00,-4.200000000000728
2017-07-20 14:10:00,14:10,3.75
2017-07-20 14:35:00,14:35,-7.349999999998545
2017-07-20 14:40:00,14:40,7.700000000000728
2017-07-21 09:30:00,09:30,4.449999999998909
2017-07-24 14:45:00,14:45,3.100000000000364
2017-07-25 09:30:00,09:30,-3.399999999999636
2017-07-25 09:50:00,09:50,-10.100000000000364
2017-07-25 15:05:00,15:05,5.0
2017-07-26 09:35:00,09:35,0.7999999999992724
2017-07-26 14:00:00,14:00,-5.899999999999636
2017-07-27 14:55:00,14:55,31.799999999999272
2017-07-28 10:15:00,10:15,3.799999999999272
2017-07-28 13:30:00,13:30,10.399999999999636
2017-07-31 10:15:00,10:15,2.899999999999636
2017-08-01 15:05:00,15:05,8.450000000000728
2017-08-02 10:00:00,10:00,1.9499999999989088
2017-08-02 14:15:00,14:15,-1.5
2017-08-03 14:15:00,14:15,4.25
2017-08-04 09:40:00,09:40,2.349999999998545
2017-08-04 10:30:00,10:30,4.149999999999636
2017-08-07 09:50:00,09:50,-7.100000000000364
2017-08-07 15:05:00,15:05,12.75
2017-08-08 14:20:00,14:20,-5.050000000001091
2017-08-08 14:40:00,14:40,-5.450000000000728
2017-08-08 14:45:00,14:45,0.1499999999996362
2017-08-08 14:55:00,14:55,-7.450000000000728
2017-08-09 14:15:00,14:15,14.25
2017-08-09 15:05:00,15:05,6.0
2017-08-10 14:30:00,14:30,5.950000000000728
2017-08-11 14:45:00,14:45,0.1500000000014552
2017-08-14 14:30:00,14:30,-1.850000000000364
2017-08-14 15:00:00,15:00,3.100000000000364
2017-08-16 14:00:00,14:00,4.899999999999636
2017-08-16 14:40:00,14:40,3.950000000000728
2017-08-17 10:05:00,10:05,-5.149999999999636
2017-08-17 13:30:00,13:30,1.0499999999992724
2017-08-18 10:30:00,10:30,6.799999999999272
2017-08-22 09:30:00,09:30,3.2999999999992724
2017-08-22 14:40:00,14:40,-5.049999999999272
2017-08-22 15:00:00,15:00,3.350000000000364
2017-08-23 14:10:00,14:10,-9.450000000000728
2017-08-23 14:15:00,14:15,-6.799999999999272
2017-08-24 09:55:00,09:55,-1.3000000000010914
2017-08-24 14:20:00,14:20,-7.049999999999272
2017-08-24 14:30:00,14:30,-0.25
2017-08-24 14:40:00,14:40,0.75
2017-08-28 09:30:00,09:30,3.1999999999989086
2017-08-28 14:30:00,14:30,4.549999999999272
2017-08-31 09:30:00,09:30,-3.149999999999636
2017-08-31 14:10:00,14:10,4.049999999999272
2017-09-01 13:30:00,13:30,1.25
2017-09-01 14:05:00,14:05,4.0
2017-09-01 15:00:00,15:00,1.1499999999996362
2017-09-04 09:30:00,09:30,3.0499999999992724
2017-09-07 09:30:00,09:30,-0.5
2017-09-07 14:30:00,14:30,3.350000000000364
2017-09-07 14:55:00,14:55,-6.799999999999272
2017-09-08 09:30:00,09:30,0.8999999999996362
2017-09-08 10:35:00,10:35,4.400000000001455
2017-09-08 14:25:00,14:25,-8.649999999999636
2017-09-08 14:40:00,14:40,3.2999999999992724
2017-09-11 14:40:00,14:40,-1.1000000000003638
2017-09-12 09:35:00,09:35,-2.4499999999989086
2017-09-12 14:20:00,14:20,-4.400000000001455
2017-09-14 09:30:00,09:30,1.7999999999992724
2017-09-15 10:35:00,10:35,-3.5
2017-09-15 13:35:00,13:35,-1.75
2017-09-18 14:20:00,14:20,-3.1999999999989086
2017-09-20 09:30:00,09:30,1.850000000000364
2017-09-20 10:05:00,10:05,-2.899999999999636
2017-09-21 15:10:00,15:10,4.599999999998545
2017-09-22 15:00:00,15:00,-7.700000000000728
